platform,listing_id,title,city,bedrooms,bathrooms,price,rating,review_count,amenities_count,last_scraped
Stayinn,35,Eden - 2-BR in Faraya,"Apartment 85 sq. m in Faraya, Mount Lebanon Governorate",2 bedrooms,1 bathroom,$207 / night,5,2 reviews,Show All 44 Amenities,2025-11-23T06:30:36.291349
Stayinn,36,Sapa - 2-BR w/ Terrace in Faraya,"Apartment 120 sq. m in Faraya, Mount Lebanon Governorate",2 bedrooms,1 bathroom,$192 / night,5,0 reviews,Show All 47 Amenities,2025-11-23T06:30:37.165605
Stayinn,37,Amelia - Duplex 3-BR in Faraya,"Apartment 115 sq. m in Faraya, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$219 / night,5,1 reviews,Show All 47 Amenities,2025-11-23T06:30:37.881638
Stayinn,38,Beit El Berbara: Al Biyad | 1-BR,"House in Berbara, Mount Lebanon Governorate",1 bedroom,1 bathroom,$143 / night,5,0 reviews,Show All 51 Amenities,2025-11-23T06:30:38.036496
Stayinn,39,Capri - Duplex 3-BR in Faraya,"Apartment 115 sq. m in Faraya, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$232 / night,5,0 reviews,Show All 47 Amenities,2025-11-23T06:30:37.166735
Stayinn,40,"La Villa Marée - 5BR, w/ Pool - Batroun","Villa 950 sq. m in Kfar Aabida Seaside Rd, Fadous, North Governorate",5 bedrooms,5 bathrooms,$1150 / night,5,1 reviews,Show All 75 Amenities,2025-11-23T06:30:41.070209
Stayinn,41,Beit El Berbara: Meeraya | Stone House w/ Pool,"House 90 sq. m in Berbara, Mount Lebanon Governorate",1 bedroom,1 bathroom,$147 / night,5,1 reviews,Show All 53 Amenities,2025-11-23T06:30:40.272763
Stayinn,42,New Moon - Duplex Studio in Batroun Souk,"Apartment 80 sq. m in Batroun Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,2 reviews,Show All 40 Amenities,2025-11-23T06:30:41.481223
Stayinn,43,Sea Breeze - Duplex Studio in Batroun Souk,"Apartment 80 sq. m in Batroun Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,1 reviews,Show All 40 Amenities,2025-11-23T06:30:41.558987
Stayinn,44,Haus 22 | 2-BR in Gemmayze,"Apartment 100 sq. m in Gemmayze, Beirut Governorate",2 bedrooms,2 bathrooms,$100 / night,5,12 reviews,Show All 46 Amenities,2025-11-23T06:30:42.440626
Stayinn,45,Palmera | 2-BR w/ Balcony & Parking – Fanar,"Apartment 128 sq. m in Fanar, Fanar, Mount Lebanon Governorate",2 bedrooms,1 bathroom,$85 / night,5,3 reviews,Show All 50 Amenities,2025-11-23T06:30:44.795382
Stayinn,46,Abbayto - Duplex Studio in Batroun Souk,"Apartment 80 sq. m in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,6 reviews,Show All 40 Amenities,2025-11-23T06:30:45.322509
Stayinn,47,Casa Montana | 2-BR Stone House in Berbara,"House 60 sq. m in Berbara, Berbara, North Governorate",2 bedrooms,1 bathroom,$121 / night,5,8 reviews,Show All 56 Amenities,2025-11-23T06:30:45.514983
Stayinn,48,Alpina Faqra | 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$163 / night,5,2 reviews,Show All 48 Amenities,2025-11-23T06:30:45.724014
Stayinn,49,Astra Faqra | 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$163 / night,5,1 reviews,Show All 48 Amenities,2025-11-23T06:30:45.914727
Stayinn,50,Alma Del Monte | Stone House w/ Pool & Terrace,"House 60 sq. m in Berbara, Berbara, North Governorate",1 bedroom,1 bathroom,$132 / night,5,19 reviews,Show All 53 Amenities,2025-11-23T06:30:48.504299
Stayinn,51,Elva Faqra | Duplex 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,1 bathroom,$162 / night,5,5 reviews,Show All 53 Amenities,2025-11-23T06:30:49.241585
Stayinn,52,Aria Faqra | 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,1 bathroom,$162 / night,5,4 reviews,Show All 48 Amenities,2025-11-23T06:30:49.493461
Stayinn,53,Sierra Faqra | Duplex 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,1 bathroom,$163 / night,5,6 reviews,Show All 49 Amenities,2025-11-23T06:30:49.942728
Stayinn,54,Alta Faqra | 3-BR w/ Pool & Terrace,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,1 bathroom,$162 / night,5,4 reviews,Show All 48 Amenities,2025-11-23T06:30:49.772161
Stayinn,55,Kaia Faqra | Duplex 3-BR w/ Pool & Balcony,"Apartment 200 sq. m in Mazraat Kfar Dibiane, Faqra, Mount Lebanon Governorate",3 bedrooms,2 bathrooms,$167 / night,5,1 reviews,Show All 52 Amenities,2025-11-23T06:30:52.606992
Stayinn,56,TALIA - Duplex Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$110 / night,5,8 reviews,Show All 41 Amenities,2025-11-23T06:30:52.907643
Stayinn,57,Pink Horizon - Duplex Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,10 reviews,Show All 41 Amenities,2025-11-23T06:30:53.167778
Stayinn,58,Sweet Escape - Duplex Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,14 reviews,Show All 40 Amenities,2025-11-23T06:30:53.598510
Stayinn,59,Light House - Duplex Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,5 reviews,Show All 40 Amenities,2025-11-23T06:30:54.527751
Stayinn,60,Blue Dreams Studio in Batroun Souk,"Apartment in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$100 / night,5,15 reviews,Show All 40 Amenities,2025-11-23T06:30:56.770646
Stayinn,61,Isolée – Beachfront Standalone House,"House 50 sq. m in Seaside Road, Batroun, North Governorate",1 bedroom,2 bathrooms,$174 / night,5,17 reviews,Show All 54 Amenities,2025-11-23T06:30:56.910442
Stayinn,62,REEM - Duplex Studio in Batroun Souk,"Apartment 40 sq. m in Old Souk, Batroun, North Governorate",1 bedroom,1 bathroom,$110 / night,5,11 reviews,Show All 41 Amenities,2025-11-23T06:30:56.677381
Stayinn,63,Shatt El Reewa Villa - 5 Bedrooms with Pool,"Villa 950 sq. m in Kfar Aabida Seaside Rd, Fadous, North Governorate",5 bedrooms,5 bathrooms,$650 / night,5,8 reviews,Show All 71 Amenities,2025-11-23T06:30:57.678410
Stayinn,64,"Retro, a High-End Loft in Gemmayze","Apartment 60 sq. m in Gemmayze, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$111 / night,5,22 reviews,Show All 49 Amenities,2025-11-23T06:30:58.075718
Stayinn,65,Olive: Wardufil – A Heritage 2-BR in Mar Mikhael,"Apartment 100 sq. m in Mar Mikhael, Beirut, Mount Lebanon Governorate",2 bedrooms,2 bathrooms,$188 / night,5,16 reviews,Show All 48 Amenities,2025-11-23T06:31:00.533769
Stayinn,66,Acapulco 2-BR / Gemmayze,"Apartment 70 sq. m in Pasteur, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$85 / night,5,4 reviews,Show All 47 Amenities,2025-11-23T06:31:01.243398
Stayinn,67,"The Corner, 1-BR / Gemmayze","Apartment 80 sq. m in Pasteur, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$88 / night,5,42 reviews,Show All 50 Amenities,2025-11-23T06:31:01.348511
Stayinn,68,Wardufil 3-BR / Mar Mikhael,"Apartment 100 sq. m in Mar Mikhael, Beirut, Mount Lebanon Governorate",3 bedrooms,3 bathrooms,$179 / night,5,25 reviews,Show All 49 Amenities,2025-11-23T06:31:00.523763
Stayinn,69,Bond 3-BR / Sin El Fil,"Apartment 200 sq. m in Sin el Fil, Beirut, Beirut Governorate",3 bedrooms,3 bathrooms,$114 / night,5,7 reviews,Show All 47 Amenities,2025-11-23T06:31:01.746071
Stayinn,70,Jazz 3-BR / Sin El Fil,"Apartment 200 sq. m in Sin el Fil, Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,$110 / night,5,15 reviews,Show All 43 Amenities,2025-11-23T06:31:04.446034
Stayinn,71,Paris Studio in Gemmayze,"Apartment 45 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$121 / night,5,35 reviews,Show All 45 Amenities,2025-11-23T06:31:05.300565
Stayinn,72,Sol 1-BR / Gemmayze,"Apartment 80 sq. m in Pasteur, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$121 / night,5,47 reviews,Show All 35 Amenities,2025-11-23T06:31:05.379214
Stayinn,73,Maze 3-BR / Sin El Fil,"Apartment 200 sq. m in Sin el Fil, Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,$110 / night,5,12 reviews,Show All 54 Amenities,2025-11-23T06:31:04.738649
Stayinn,74,BOHO Studio: Wanderwood | Mar Mikhael,"Apartment 40 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$95 / night,5,29 reviews,Show All 42 Amenities,2025-11-23T06:31:06.242481
Stayinn,75,BOHO Studio: Dream Catcher | Mar Mikhael,"Apartment 38 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$95 / night,5,32 reviews,Show All 38 Amenities,2025-11-23T06:31:08.831448
Stayinn,76,BOHO Studio: Nomad | Mar Mikhael,"Apartment 38 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$95 / night,5,28 reviews,Show All 38 Amenities,2025-11-23T06:31:09.152267
Stayinn,77,"Amine 306, Studio in Mar Mikhael","Apartment 40 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$81 / night,5,27 reviews,Show All 40 Amenities,2025-11-23T06:31:09.413882
Stayinn,78,BOHO Studio: Wild Flowers | Mar Mikhael,"Apartment 40 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$95 / night,5,39 reviews,Show All 39 Amenities,2025-11-23T06:31:09.562718
Stayinn,79,"Amine 305, 1-BR W Balcony in Mar Mikhael","Apartment 49 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$92 / night,5,31 reviews,Show All 40 Amenities,2025-11-23T06:31:09.920991
Stayinn,80,Beit Chams: Sunlight Suite / Batroun,"Apartment 18 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$120 / night,5,22 reviews,Show All 26 Amenities,2025-11-23T06:31:12.671837
Stayinn,81,Beit Chams: Sunset Suite / Batroun,"Apartment 27.8 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$127 / night,5,42 reviews,Show All 28 Amenities,2025-11-23T06:31:13.071813
Stayinn,82,Beit Chams: Sunrise Suite / Batroun,"Apartment 38 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$125 / night,5,48 reviews,Show All 32 Amenities,2025-11-23T06:31:12.837082
Stayinn,83,Beit Chams: 3-Suites / Batroun,"Apartment 90 sq. m in Bahsa, Batroun, North Governorate",3 bedrooms,3 bathrooms,$268 / night,5,7 reviews,Show All 34 Amenities,2025-11-23T06:31:12.884657
Stayinn,84,The Club 1-BR / Gemmayze,"House 90 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$141 / night,5,56 reviews,Show All 39 Amenities,2025-11-23T06:31:14.368695
Stayinn,85,Steps 1-BR / Gemmayze,"Apartment 60 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$149 / night,5,33 reviews,Show All 36 Amenities,2025-11-23T06:31:16.055070
Stayinn,86,Tokyo 1-BR / Gemmayze,"Apartment 60 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$149 / night,5,33 reviews,Show All 40 Amenities,2025-11-23T06:31:16.614841
Stayinn,87,"Bhub - Room 205 - Gouraud str. - Gemmayze, Beirut","Apartment 19 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$101 / night,5,9 reviews,Show All 34 Amenities,2025-11-23T06:31:17.472727
Stayinn,88,"Bhub - Room 204- Gouraud str - Gemmayze, Beirut","Apartment 19 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$101 / night,5,3 reviews,Show All 35 Amenities,2025-11-23T06:31:18.311759
Stayinn,89,"Bhub - Room 202 - Gouraud str. - Gemmayze, Beirut","Apartment 17 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$100 / night,5,12 reviews,Show All 35 Amenities,2025-11-23T06:31:18.324043
Stayinn,90,"Bhub - Room 201 - Gouraud str. - Gemmayze, Beirut","Apartment 18 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$100 / night,5,8 reviews,Show All 37 Amenities,2025-11-23T06:31:20.310465
Stayinn,91,"Bhub - Room 203 - Gouraud str. - Gemmayze, Beirut","Apartment 19 sq. m in Gouraud, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$100 / night,5,16 reviews,Show All 34 Amenities,2025-11-23T06:31:21.510074
Stayinn,92,"Bhub: Entire Space, 5 Boutique Rooms / Gemmayze","House 150 sq. m in Gouraud, Beirut, Beirut Governorate",5 bedrooms,5 bathrooms,$511 / night,5,12 reviews,Show All 34 Amenities,2025-11-23T06:31:21.721630
Stayinn,93,Cosmo in The Cube / Sin El Fil,"Apartment 110 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$182 / night,5,60 reviews,Show All 49 Amenities,2025-11-23T06:31:22.736293
Stayinn,94,Cloud 9: U Park /W Terrace,"Apartment 123 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$120 / night,5,55 reviews,Show All 45 Amenities,2025-11-23T06:31:23.939878
Stayinn,95,Mood 1-BR / Gemmayze,"Apartment 70 sq. m in Pasteur, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$122 / night,5,89 reviews,Show All 42 Amenities,2025-11-23T06:31:25.046495
Stayinn,96,Cactus 1-BR / Gemmayze,"Apartment 70 sq. m in Pasteur, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$200 / night,5,8 reviews,Show All 47 Amenities,2025-11-23T06:31:25.874700
Stayinn,97,The Hall 2-BR / Gemmayze,"Apartment 120 sq. m in Gouraud, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,,5,8 reviews,Show All 43 Amenities,2025-11-23T06:31:25.968429
Stayinn,98,Vintage 2-BR / Ashrafieh,"Apartment 110 sq. m in Ashrafieh, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$100 / night,5,17 reviews,Show All 52 Amenities,2025-11-23T06:31:25.122210
Stayinn,99,Nicole's 2-BR in Gemmayze,"Apartment 100 sq. m in Pasteur, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$100 / night,5,15 reviews,Show All 37 Amenities,2025-11-23T06:31:29.041583
Stayinn,100,"Lush Studio in Bahsa, Batroun","Apartment 40 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$136 / night,5,57 reviews,Show All 30 Amenities,2025-11-23T06:31:29.244170
Stayinn,101,"The Cube 11, 2-BR / Sin El Fil","Apartment 120 sq. m in Sin el Fil, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$194 / night,5,37 reviews,Show All 38 Amenities,2025-11-23T06:31:29.980979
Stayinn,102,Bonbon in The Cube,"Apartment 120 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,2 bathrooms,$140 / night,5,46 reviews,Show All 41 Amenities,2025-11-23T06:31:30.019611
Stayinn,103,Midtown 3-BR / Mar Mikhael,"Apartment 185 sq. m in Armenia, Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,,5,4 reviews,Show All 39 Amenities,2025-11-23T06:31:30.672069
Stayinn,104,"Arcades 1 de Bahsa, Batroun","House 30 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$116 / night,5,45 reviews,Show All 35 Amenities,2025-11-23T06:31:33.082237
Stayinn,105,"Arcades 2 de Bahsa, Batroun","House 30 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$113 / night,5,68 reviews,Show All 32 Amenities,2025-11-23T06:31:33.273745
Stayinn,106,The Cube 13L in Sin El Fil,"Apartment 70 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$166 / night,5,42 reviews,Show All 35 Amenities,2025-11-23T06:31:33.719457
Stayinn,107,Boutique Room in Mar Mikhael,"Aparthotel 25 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$71 / night,5,45 reviews,Show All 36 Amenities,2025-11-23T06:31:34.520481
Stayinn,108,Santiago Duplex in Ashrafieh,"Apartment 130 sq. m in Ashrafieh, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$155 / night,5,37 reviews,Show All 44 Amenities,2025-11-23T06:31:36.548757
Stayinn,109,Les Galets in Batroun,"House 100 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,2 bathrooms,$121 / night,5,33 reviews,Show All 45 Amenities,2025-11-23T06:31:36.898291
Stayinn,110,Spacious Nest | 1-BR in Ashrafieh,"Apartment in Ashrafieh, Beirut, Beirut Governorate",1 bedroom,2 bathrooms,$80 / night,5,32 reviews,Show All 45 Amenities,2025-11-23T06:31:37.513559
Stayinn,111,Eagle Nest | 1-BR in Ashrafieh,"Apartment in Ashrafieh, Beirut, Beirut Governorate",1 bedroom,2 bathrooms,$85 / night,5,49 reviews,Show All 23 Amenities,2025-11-23T06:31:36.903173
Stayinn,112,The Cube 13R in Sin El Fil,"Apartment 120 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,,5,5 reviews,Show All 35 Amenities,2025-11-23T06:31:37.917840
Stayinn,113,Rita's 2-BR Apt Mar Mikhael,"Apartment in Armenia, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$100 / night,5,20 reviews,Show All 44 Amenities,2025-11-23T06:31:40.220901
Stayinn,114,Bird Nest | 2-BR in Ashrafieh,"Apartment in Ashrafieh, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$90 / night,5,12 reviews,Show All 45 Amenities,2025-11-23T06:31:40.318493
Stayinn,115,Harbor Nest | 2-BR in Ashrafieh,"Apartment in Ashrafieh, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$90 / night,5,22 reviews,Show All 45 Amenities,2025-11-23T06:31:41.405147
Stayinn,116,Perla's 2-BR Apt in Mar Mikhael,"Apartment in Armenia, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$100 / night,5,58 reviews,Show All 45 Amenities,2025-11-23T06:31:40.640666
Stayinn,117,"Standalone 1-BR W/ Terrace, Ashrafieh","House in Ashrafieh, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$90 / night,5,79 reviews,Show All 46 Amenities,2025-11-23T06:31:42.552507
Stayinn,118,"Cozy 1-BR / Bahsa, Batroun","Apartment 60 sq. m in Bahsa, Batroun, North Governorate",1 bedroom,1 bathroom,$117 / night,5,52 reviews,Show All 36 Amenities,2025-11-23T06:31:44.214672
Stayinn,119,"Amine 501, 1-BR in Mar Mikhael","Apartment 50 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$91 / night,5,33 reviews,Show All 45 Amenities,2025-11-23T06:31:44.423484
Stayinn,120,Cozy 2-BR / Batroun Souk,"Apartment 65 sq. m in Batroun Souks, Batroun, North Governorate",2 bedrooms,1 bathroom,$90 / night,5,27 reviews,Show All 36 Amenities,2025-11-23T06:31:44.925714
Stayinn,121,Duplex 3-BR / Batroun Port,"Apartment 150 sq. m in Bahsa, Batroun, North Governorate",3 bedrooms,2 bathrooms,$280 / night,5,49 reviews,Show All 39 Amenities,2025-11-23T06:31:45.502644
Stayinn,122,Comfortable 1BR - Mar Mikhael,"Apartment in Armenia, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$38 / night,5,25 reviews,Show All 33 Amenities,2025-11-23T06:31:46.329932
Stayinn,123,Cranberry Studio in Mar Mikhael,"Apartment 20 sq. m in Alexander Fleming, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$65 / night,5,44 reviews,Show All 37 Amenities,2025-11-23T06:31:48.552041
Stayinn,124,"Exquisite Bahsa, Batroun / 2-BR","Apartment 85 sq. m in Bahsa, Batroun, North Governorate",2 bedrooms,1 bathroom,$110 / night,5,87 reviews,Show All 37 Amenities,2025-11-23T06:31:48.025911
Stayinn,125,Blackberry Studio in Mar Mikhael,"Apartment 20 sq. m in Alexander Fleming, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$65 / night,5,63 reviews,Show All 43 Amenities,2025-11-23T06:31:48.293829
Stayinn,126,Blueberry Studio in Mar Mikhael,"Apartment 20 sq. m in Alexander Fleming, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$75 / night,5,44 reviews,Show All 37 Amenities,2025-11-23T06:31:50.461850
Stayinn,127,Raspberry Studio in Mar Mikhael,"Apartment 20 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$65 / night,5,79 reviews,Show All 41 Amenities,2025-11-23T06:31:49.693509
Stayinn,128,Strawberry Studio in Mar Mikhael,"Apartment 25 sq. m in Alexander Fleming, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$65 / night,5,128 reviews,Show All 38 Amenities,2025-11-23T06:31:52.025452
Stayinn,129,"Amine 503, Studio in Mar Mikhael","Apartment 58 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$81 / night,5,51 reviews,Show All 47 Amenities,2025-11-23T06:31:52.469699
Stayinn,130,"Amine 502, 1-BR in Mar Mikhael","Apartment 80 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$91 / night,5,71 reviews,Show All 41 Amenities,2025-11-23T06:31:54.108424
Stayinn,131,U Park 1-BR / Sin El Fil,"Apartment 90 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$111 / night,5,78 reviews,Show All 45 Amenities,2025-11-23T06:31:53.155524
Stayinn,132,"Amine 504, 2-BR in Mar Mikhael","Apartment 72 sq. m in Armenia, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$101 / night,5,36 reviews,Show All 41 Amenities,2025-11-23T06:31:54.340627
Stayinn,133,"Amine 601, 1-BR in Mar Mikhael","Apartment 50 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$91 / night,5,98 reviews,Show All 43 Amenities,2025-11-23T06:31:55.685928
Stayinn,134,"Amine 602, 1-BR in Mar Mikhael","Apartment 80 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$91 / night,5,56 reviews,Show All 40 Amenities,2025-11-23T06:31:55.783493
Stayinn,135,Luna 2-BR in Mar Mikhael W/24-24 Power,"Apartment 100 sq. m in Armenia, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$100 / night,5,31 reviews,Show All 46 Amenities,2025-11-23T06:31:58.254730
Stayinn,136,Alice 2-BR / Mar Mikhael,"Apartment 100 sq. m in Mar Mikhael, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$100 / night,5,61 reviews,Show All 45 Amenities,2025-11-23T06:31:58.385207
Stayinn,137,Achrafieh Rooftop 1-BR W Jacuzzi,"Apartment in Ashrafieh, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$221 / night,5,95 reviews,Show All 48 Amenities,2025-11-23T06:31:58.673608
Stayinn,138,"The Cube - 7R, 1-BR / Sin El Fil","Apartment 100 sq. m in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$124 / night,5,74 reviews,Show All 42 Amenities,2025-11-23T06:31:59.624033
Stayinn,139,"Amine 102, 2-BR in Mar Mikhael","Apartment 80 sq. m in Armenia, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,$101 / night,5,66 reviews,Show All 50 Amenities,2025-11-23T06:31:59.916690
Stayinn,140,"The Cube - 7L, 1-BR / Sin El Fil","Apartment in Sin el Fil, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$130 / night,5,68 reviews,Show All 45 Amenities,2025-11-23T06:32:02.676756
Stayinn,141,"Amine 704, 2-BR in Mar Mikhael","Apartment 72 sq. m in Armenia, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$124 / night,5,36 reviews,Show All 43 Amenities,2025-11-23T06:32:02.955675
Stayinn,142,"Amine 604, 2-BR in Mar Mikhael","Apartment 72 sq. m in Armenia, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$101 / night,5,23 reviews,Show All 40 Amenities,2025-11-23T06:32:03.195543
Stayinn,143,"Amine 703, Studio in Mar Mikhael","Apartment 58 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$83 / night,5,56 reviews,Show All 40 Amenities,2025-11-23T06:32:03.444274
Stayinn,144,"Amine 104, 1-BR in Mar Mikhael","Apartment 55 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$91 / night,5,66 reviews,Show All 49 Amenities,2025-11-23T06:32:06.020492
Stayinn,145,"Amine 202, 1-BR in Mar Mikhael","Apartment 80 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$91 / night,5,117 reviews,Show All 45 Amenities,2025-11-23T06:32:06.369798
Stayinn,146,"Amine 204, 2-BR in Mar Mikhael","Apartment 55 sq. m in Armenia, Beirut, Beirut Governorate",2 bedrooms,1 bathroom,$161 / night,5,55 reviews,Show All 49 Amenities,2025-11-23T06:32:06.401121
Stayinn,147,"Amine 603, Studio in Mar Mikhael","Apartment 58 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,,5,25 reviews,Show All 44 Amenities,2025-11-23T06:32:06.554024
Stayinn,148,"Amine 201, 1-BR in Mar Mikhael","Apartment 50 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$91 / night,5,36 reviews,Show All 42 Amenities,2025-11-23T06:32:08.361091
Stayinn,149,"Amine 206, Studio in Mar Mikhael","Apartment 41 sq. m in Armenia, Beirut, Beirut Governorate",1 bedroom,1 bathroom,$81 / night,5,103 reviews,Show All 40 Amenities,2025-11-23T06:32:08.633534
Stayinn,150,"Amine 103, 2-BR in Mar Mikhael","Apartment 96 sq. m in Armenia, Beirut, Beirut Governorate",2 bedrooms,2 bathrooms,,5,31 reviews,Show All 50 Amenities,2025-11-23T06:32:09.754694
Stayinn,1,"Brown 9 – 3BR Apt in Sioufi, 9th Floor w/ Parking","Apartment in Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,$180 / night,5,0 reviews,Show All 45 Amenities,2025-11-24T06:32:37.355642
Stayinn,2,"Brown 8 – 3BR Apt in Sioufi, 8th Floor w/ Balcony","Apartment in Beirut, Beirut Governorate",3 bedrooms,2 bathrooms,$180 / night,5,0 reviews,Show All 42 Amenities,2025-11-24T06:32:38.644487
Stayinn,3,FutoBaba Garden Loft in Mar Mikhael,"Apartment in Beirut, Mar Mikhael",1 bedroom,1 bathroom,$100 / night,5,3 reviews,Show All 38 Amenities,2025-11-24T06:32:40.777247
