platform,listing_id,title,city,bedrooms,bathrooms,beds,price,price_per_night_usd,rating,review_count,amenities_count,minimum_nights,url,last_scraped
LebanonRental,ehden-duplex-guesthouse-2-bdrs,Ehden Duplex Guesthouse 2 bdrs,Zgharta,2,,2,Starting 250$ /Night,250.0,,0,1,1,https://lebanon-rental.com/property/ehden-duplex-guesthouse-2-bdrs/,2025-11-27
LebanonRental,ehden-guesthouse-2-bdrs,Ehden Guesthouse 2 Bdrs,Zgharta,2,,2,Starting 150$ /Night,150.0,,0,1,1,https://lebanon-rental.com/property/ehden-guesthouse-2-bdrs/,2025-11-27
LebanonRental,2bdrs-apartment-in-batroun,2Bdrs Apartment in Batroun,El Batroun,2,,2,Starting 110$ /Night,110.0,,0,1,1,https://lebanon-rental.com/property/2bdrs-apartment-in-batroun/,2025-11-27
LebanonRental,bchamoun-villa,9 Bedroom Luxury Villa in Bchamoun,Chouf,9,6,9,Starting 600$ /Night,600.0,,0,3,1,https://lebanon-rental.com/property/bchamoun-villa/,2025-11-27
LebanonRental,chateau-batroun-bejdarfel,"A One-of-a-Kind Château in Bejdarfel, Batroun",El Batroun,4,4,4,"Starting 1,400$ /per night",1400.0,,0,2,1,https://lebanon-rental.com/property/chateau-batroun-bejdarfel/,2025-11-27
LebanonRental,triplex-villa-in-ijdabra-batroun,Triplex  villa in Ijdabra Batroun with intex pool,El Batroun,2,3,2,starting 175$,175.0,,0,2,1,https://lebanon-rental.com/property/triplex-villa-in-ijdabra-batroun/,2025-11-27
LebanonRental,terea-guesthouse-in-jbeil,Terea Guesthouse in Jbeil,Jbeil,1,1,1,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/terea-guesthouse-in-jbeil/,2025-11-27
LebanonRental,aura-guesthouse-in-byblos-jbeil,Aura Guesthouse In Byblos Jbeil,Jbeil,1,1,1,Starting 140$ /Night,140.0,,0,2,1,https://lebanon-rental.com/property/aura-guesthouse-in-byblos-jbeil/,2025-11-27
LebanonRental,villa-in-chabtine-3-bdrs,3 BDR Villa In Chabtine Batroun,El Batroun,3,3,3,Starting 250$ /Night,250.0,,0,2,1,https://lebanon-rental.com/property/villa-in-chabtine-3-bdrs/,2025-11-27
LebanonRental,charming-villa-in-bchaaleh-batroun,Charming Villa in Bchaaleh Batroun,El Batroun,3,2,3,Starting 320$ /Night,320.0,,0,2,1,https://lebanon-rental.com/property/charming-villa-in-bchaaleh-batroun/,2025-11-27
LebanonRental,qlayaat-5-bdr-luxury-villa,Qlayaat 5 BDR Luxury Villa,Kesrwane,5,5,5,Starting 450$ /Night,450.0,,0,2,1,https://lebanon-rental.com/property/qlayaat-5-bdr-luxury-villa/,2025-11-27
LebanonRental,luxury-chalet-1-bedroom-mastita-jbeil,"Luxury Chalet 1 Bedroom, Mastita Jbeil",Jbeil,1,1,1,Starting 250$ /Night,250.0,,0,2,1,https://lebanon-rental.com/property/luxury-chalet-1-bedroom-mastita-jbeil/,2025-11-27
LebanonRental,tratej-bungalow,Tartej Bungalow,Jbeil,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/tratej-bungalow/,2025-11-27
LebanonRental,2-bedrooms-guesthouse-ehden,"2 Bedrooms Guesthouse, Ehden",Zgharta,1,1,1,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/2-bedrooms-guesthouse-ehden/,2025-11-27
LebanonRental,traditional-house-helta-batroun,"Traditional house Helta, Batroun",El Batroun,1,1,1,Starting 80$ /Night,80.0,,0,2,1,https://lebanon-rental.com/property/traditional-house-helta-batroun/,2025-11-27
LebanonRental,chalet-helta-batroun,"Chalet with pool Helta, Batroun",El Batroun,1,1,1,Starting 60$ /Night,60.0,,0,2,1,https://lebanon-rental.com/property/chalet-helta-batroun/,2025-11-27
LebanonRental,chalet-in-helta-batroun,"Roof 1 bedroom Helta, Batroun",El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/chalet-in-helta-batroun/,2025-11-27
LebanonRental,aley-chalet-with-private-pool,Aley Chalet with Private Pool,Aley,1,1,1,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/aley-chalet-with-private-pool/,2025-11-27
LebanonRental,chouf-el-bireh-chalet,Chouf El bireh Chalet,Chouf,1,2,1,Starting 170$ /Night,170.0,,0,2,1,https://lebanon-rental.com/property/chouf-el-bireh-chalet/,2025-11-27
LebanonRental,5-bedrooms-villa-in-zaarour,5 Bedrooms villa in Zaarour,El Meten,5,5,5,Starting 300$ /Night,300.0,,0,2,1,https://lebanon-rental.com/property/5-bedrooms-villa-in-zaarour/,2025-11-27
LebanonRental,ehden-guesthouse,Ehden guesthouse,Zgharta,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/ehden-guesthouse/,2025-11-27
LebanonRental,thoum-batroun-lodges,Thoum Batroun Lodges,El Batroun,1,1,1,Starting 130$ /Night,130.0,,0,2,1,https://lebanon-rental.com/property/thoum-batroun-lodges/,2025-11-27
LebanonRental,barouk-chalet-with-jaccuzi,Barouk Chalet With Jaccuzi,Chouf,1,1,1,Starting 130$ /Night,130.0,,0,2,1,https://lebanon-rental.com/property/barouk-chalet-with-jaccuzi/,2025-11-27
LebanonRental,batroun-eddeh-3-bedrooms-guesthouse,Batroun Eddeh 3 bedrooms Guesthouse,El Batroun,3,2,3,Starting 250$ /Night,250.0,,0,2,1,https://lebanon-rental.com/property/batroun-eddeh-3-bedrooms-guesthouse/,2025-11-27
LebanonRental,selaata-guesthouse-batroun,"Selaata guesthouse, Batroun",El Batroun,2,1,2,Starting 250$ /Night,250.0,,0,2,1,https://lebanon-rental.com/property/selaata-guesthouse-batroun/,2025-11-27
LebanonRental,3-bedrooms-villa-zan-batroun,"3 Bedrooms Villa, Zan Batroun",El Batroun,3,3,3,Starting 300$ /Night,300.0,,0,2,1,https://lebanon-rental.com/property/3-bedrooms-villa-zan-batroun/,2025-11-27
LebanonRental,douk-batroun-4-bedrooms-guesthouse,"Douk Batroun, 4 Bedrooms Guesthouse",El Batroun,4,2,4,Starting 300$ /Night,300.0,,0,2,1,https://lebanon-rental.com/property/douk-batroun-4-bedrooms-guesthouse/,2025-11-27
LebanonRental,chabtine-guesthouse,Chabtine Guesthouse,El Batroun,1,1,1,Starting 125$ /Night,125.0,,0,2,1,https://lebanon-rental.com/property/chabtine-guesthouse/,2025-11-27
LebanonRental,bekaa-farm,Bekaa Farm,Baalbek,4,3,4,Starting 250$ /Night,250.0,,0,2,1,https://lebanon-rental.com/property/bekaa-farm/,2025-11-27
LebanonRental,3-bedrooms-villa-cabos-chabtine,"3 Bedrooms Villa Cabos, Chabtine",El Batroun,3,3,3,Starting 200$ /Night,200.0,,0,2,1,https://lebanon-rental.com/property/3-bedrooms-villa-cabos-chabtine/,2025-11-27
LebanonRental,tarchich-guesthouse,Tarchich Guesthouse,Baabda,1,1,1,Starting 150$ /Night,150.0,,0,2,1,https://lebanon-rental.com/property/tarchich-guesthouse/,2025-11-27
LebanonRental,hasbaya-chalet,Hasbaya Chalet,Hasbaya,1,2,1,Starting 210$ /Night,210.0,,0,2,1,https://lebanon-rental.com/property/hasbaya-chalet/,2025-11-27
LebanonRental,2-bedrooms-villa-edde,"2 Bedrooms Villa, Edde",El Batroun,2,2,2,Starting 135$ /Night,135.0,,0,2,1,https://lebanon-rental.com/property/2-bedrooms-villa-edde/,2025-11-27
LebanonRental,chabtine-bungalows,Chabtine Bungalows,El Batroun,1,1,1,Starting 80$ /Night,80.0,,0,2,1,https://lebanon-rental.com/property/chabtine-bungalows/,2025-11-27
LebanonRental,1-bedroom-guesthouse-casa2-sghar-batroun,"1 Bedroom Guesthouse Casa2, Sghar batroun",El Batroun,1,1,1,Starting 90$ /Night,90.0,,0,2,1,https://lebanon-rental.com/property/1-bedroom-guesthouse-casa2-sghar-batroun/,2025-11-27
LebanonRental,1-bedroom-guesthouse-casa1-sghar-batroun,"1 Bedroom Guesthouse Casa1, Sghar batroun",El Batroun,1,1,1,Starting 150$ /Night,150.0,,0,2,1,https://lebanon-rental.com/property/1-bedroom-guesthouse-casa1-sghar-batroun/,2025-11-27
LebanonRental,1-bedroom-guesthouse-sghar-batroun,"1 Bedroom Guesthouse, Sghar Batroun",El Batroun,1,1,1,Starting 170$ /Night,170.0,,0,2,1,https://lebanon-rental.com/property/1-bedroom-guesthouse-sghar-batroun/,2025-11-27
LebanonRental,bliss-apartment-batroun,"Bliss Apartment, Batroun",El Batroun,1,1,1,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/bliss-apartment-batroun/,2025-11-27
LebanonRental,serenity-apartment-batroun,"Serenity Apartment, Batroun",El Batroun,2,1,2,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/serenity-apartment-batroun/,2025-11-27
LebanonRental,5-bedrooms-villa-zebdine-jbeil,"5 Bedrooms Villa, Zebdine Jbeil",Jbeil,5,7,5,Starting 350$ /Night,350.0,,0,2,1,https://lebanon-rental.com/property/5-bedrooms-villa-zebdine-jbeil/,2025-11-27
LebanonRental,2-bedrooms-villa-linden-chabtine,"2 Bedrooms Villa Linden, Chabtine",El Batroun,2,2,2,Starting 150$ /Night,150.0,,0,2,1,https://lebanon-rental.com/property/2-bedrooms-villa-linden-chabtine/,2025-11-27
LebanonRental,2-bedrooms-villa-cedrus-chabtine,"2 Bedrooms Villa Cedrus, Chabtine",El Batroun,2,2,2,Starting 150$ /Night,150.0,,0,2,1,https://lebanon-rental.com/property/2-bedrooms-villa-cedrus-chabtine/,2025-11-27
LebanonRental,3-bedrooms-villa-cedars-chabtine,"3 Bedrooms guesthouse Cedars, Chabtine",El Batroun,3,1,3,Starting 200$ /Night,200.0,,0,2,1,https://lebanon-rental.com/property/3-bedrooms-villa-cedars-chabtine/,2025-11-27
LebanonRental,3-bedrooms-villa-beirut-chabtine,"3 Bedrooms Villa Beirut, Chabtine",El Batroun,3,3,3,Starting 300$ /Night,300.0,,0,2,1,https://lebanon-rental.com/property/3-bedrooms-villa-beirut-chabtine/,2025-11-27
LebanonRental,3-bedrooms-villa-ibiza-chabtine,"3 Bedrooms Villa Ibiza, Chabtine",El Batroun,3,3,3,Starting 200$ /Night,200.0,,0,2,1,https://lebanon-rental.com/property/3-bedrooms-villa-ibiza-chabtine/,2025-11-27
LebanonRental,3-bedrooms-villa-maui-chabtine,"3 Bedrooms Villa Maui, Chabtine",El Batroun,3,3,3,Starting 200$ /Night,200.0,,0,2,1,https://lebanon-rental.com/property/3-bedrooms-villa-maui-chabtine/,2025-11-27
LebanonRental,3-bedrooms-villa-santorini-chabtine,"3 Bedrooms Villa Santorini, Chabtine",El Batroun,3,3,3,Starting 200$ /Night,200.0,,0,2,1,https://lebanon-rental.com/property/3-bedrooms-villa-santorini-chabtine/,2025-11-27
LebanonRental,luxury-villa-sidon-saida,"Luxury Villa Aaqtanit, Sidon",Saida,4,5,4,Starting 550$ /Night,550.0,,0,2,1,https://lebanon-rental.com/property/luxury-villa-sidon-saida/,2025-11-27
LebanonRental,luxury-villas-in-batroun,Luxury Villas in Batroun,El Batroun,3,3,3,Starting 250$ /Night,250.0,,0,2,1,https://lebanon-rental.com/property/luxury-villas-in-batroun/,2025-11-27
LebanonRental,dome-chouf,Bmohray Chouf Dome,Chouf,1,1,1,Starting 150$ /Night,150.0,,0,2,1,https://lebanon-rental.com/property/dome-chouf/,2025-11-27
LebanonRental,house-al-raml-jbeil,House Al raml Jbeil,Jbeil,1,1,1,Starting 140$ /Night,140.0,,0,2,1,https://lebanon-rental.com/property/house-al-raml-jbeil/,2025-11-27
LebanonRental,jiran-el-amar-hadath-el-jebbeh,"4 Bedrooms Villa, Hadath El Jebbeh",Bcharre,4,3,4,Starting 130$ /Night,130.0,,0,2,1,https://lebanon-rental.com/property/jiran-el-amar-hadath-el-jebbeh/,2025-11-27
LebanonRental,oliva-chalet-kfarmatta,Oliva Chalet – Kfarmatta,Aley,1,1,1,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/oliva-chalet-kfarmatta/,2025-11-27
LebanonRental,carruba-chalet-kfarmatta,"Carruba Chalet, Kfarmatta",Aley,2,1,2,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/carruba-chalet-kfarmatta/,2025-11-27
LebanonRental,hdayneh-villa,Hdayneh Villa,Keserouan,4,2,4,Starting 350$ /Night,350.0,,0,2,1,https://lebanon-rental.com/property/hdayneh-villa/,2025-11-27
LebanonRental,batroun-apartment3-3-bedrooms,"Batroun Apartment3, 3 Bedrooms",El Batroun,3,2,3,Starting 165$ /Night,165.0,,0,2,1,https://lebanon-rental.com/property/batroun-apartment3-3-bedrooms/,2025-11-27
LebanonRental,batroun-apartment2-3-bedrooms,"Batroun Apartment2, 3 Bedrooms",El Batroun,3,2,3,Starting 165$ /Night,165.0,,0,2,1,https://lebanon-rental.com/property/batroun-apartment2-3-bedrooms/,2025-11-27
LebanonRental,2-bedrooms-apartment-in-batroun-2,2 Bedrooms Apartment In Batroun,El Batroun,2,2,2,Starting 110$ /Night,110.0,,0,2,1,https://lebanon-rental.com/property/2-bedrooms-apartment-in-batroun-2/,2025-11-27
LebanonRental,2-bedrooms-apartment-in-batroun,2 Bedrooms Apartment in Batroun,El Batroun,2,2,2,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/2-bedrooms-apartment-in-batroun/,2025-11-27
LebanonRental,apartment-in-batroun-2-bdrs,Apartment In Batroun 2 Bdrs,El Batroun,2,2,2,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/apartment-in-batroun-2-bdrs/,2025-11-27
LebanonRental,kour-1-bedrooms-guesthouse,Kour 1 Bedrooms Guesthouse,El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/kour-1-bedrooms-guesthouse/,2025-11-27
LebanonRental,kour-2-bedrooms-guesthouse,Kour 2 Bedrooms Guesthouse,El Batroun,2,1,2,Staring 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/kour-2-bedrooms-guesthouse/,2025-11-27
LebanonRental,1-bedroom-chalet-jbeil,"1 Bedroom Chalet, Jbeil",Jbeil,1,,1,Starting 150$ /Night,150.0,,0,1,1,https://lebanon-rental.com/property/1-bedroom-chalet-jbeil/,2025-11-27
LebanonRental,small-villa-for-rent-in-batroun,2bdr Villa in Zen-Batroun,El Batroun,,,,Starting 300$ /Night,300.0,,0,0,1,https://lebanon-rental.com/property/small-villa-for-rent-in-batroun/,2025-11-27
LebanonRental,hemlaya-dome-matn,"Hemlaya Dome, Matn",El Meten,1,1,1,Starting 150$ /Night,150.0,,0,2,1,https://lebanon-rental.com/property/hemlaya-dome-matn/,2025-11-27
LebanonRental,chalet-for-rent-qartaba,Jasmin Chalet in Qartaba,,,,,Starting 80$ /Night,80.0,,0,0,1,https://lebanon-rental.com/property/chalet-for-rent-qartaba/,2025-11-27
LebanonRental,chalet-for-rent-in-qartaba-2,1Bedroom Chalet in Qartaba Orchid,,,,,Starting 80$ /Night,80.0,,0,0,1,https://lebanon-rental.com/property/chalet-for-rent-in-qartaba-2/,2025-11-27
LebanonRental,chalet-for-rent-in-qartaba,Chalet in Qartaba Lotus,,,,,Starting 80$ /Night,80.0,,0,0,1,https://lebanon-rental.com/property/chalet-for-rent-in-qartaba/,2025-11-27
LebanonRental,guesthouse-for-rent-in-mazraat-el-chouf,Cozy Guesthouse in Mazraat el Chouf (haven),Chouf,,,,Starting 80$ /Night,80.0,,0,0,1,https://lebanon-rental.com/property/guesthouse-for-rent-in-mazraat-el-chouf/,2025-11-27
LebanonRental,annaya-3-bedrooms-chalet,Annaya 3 Bedrooms Chalet,Jbeil,3,3,3,,,,0,2,1,https://lebanon-rental.com/property/annaya-3-bedrooms-chalet/,2025-11-27
LebanonRental,guesthouse-for-rent-in-batroun-3,"Deria, 3 Bedroom Guesthouse",El Batroun,3,,3,Starting 200$ /Night,200.0,,0,1,1,https://lebanon-rental.com/property/guesthouse-for-rent-in-batroun-3/,2025-11-27
LebanonRental,guesthouse-for-rent-in-aley,Guesthouse in Remhala Aley,Aley,,,,Starting 150$ /Night,150.0,,0,0,1,https://lebanon-rental.com/property/guesthouse-for-rent-in-aley/,2025-11-27
LebanonRental,chalet-for-rent-in-mazraat-el-chouf,cozy guesthouse in mazraat chouf (cabin),,,,,100$,100.0,,0,0,1,https://lebanon-rental.com/property/chalet-for-rent-in-mazraat-el-chouf/,2025-11-27
LebanonRental,annaya-chalet-with-pool,Annaya Chalet With Pool,Jbeil,2,1,2,Starting 160$ /Night,160.0,,0,2,1,https://lebanon-rental.com/property/annaya-chalet-with-pool/,2025-11-27
LebanonRental,chalet-with-jaccuzi-mechmech,"Chalet With Jaccuzi, Mechmech",Jbeil,1,1,1,Starting 160$ /Night,160.0,,0,2,1,https://lebanon-rental.com/property/chalet-with-jaccuzi-mechmech/,2025-11-27
LebanonRental,villa-for-rent-in-beit-meri,Triplex Villa in Beit Meri,El Meten,,,,Starting 350$ /Night,350.0,,0,0,1,https://lebanon-rental.com/property/villa-for-rent-in-beit-meri/,2025-11-27
LebanonRental,2-bdr-guesthouse-kour-batroun,"3 Bedrooms Guesthouse In Kour, Batroun",El Batroun,3,2,3,Starting 200$ /Night,200.0,,0,2,1,https://lebanon-rental.com/property/2-bdr-guesthouse-kour-batroun/,2025-11-27
LebanonRental,villa-for-rent-in-nabatiyeh,Elegant 2-Bedrooms Duplex Villa in Nabatieh,El Nabatieh,,,,Starting 225$ /Night,225.0,,0,0,1,https://lebanon-rental.com/property/villa-for-rent-in-nabatiyeh/,2025-11-27
LebanonRental,villa-for-rent,Modern 1BDR Villa with private pool in Nabatieh,El Nabatieh,,,,Starting 160$ /Night,160.0,,0,0,1,https://lebanon-rental.com/property/villa-for-rent/,2025-11-27
LebanonRental,2-bedrooms-in-abdelle-batroun,2 Bedrooms in Abdelle Batroun,El Batroun,2,2,2,Starting 200$ /Night,200.0,,0,2,1,https://lebanon-rental.com/property/2-bedrooms-in-abdelle-batroun/,2025-11-27
LebanonRental,gemmayzeh-apartment,Gemmayzeh Apartment,Beirut,2,2,2,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/gemmayzeh-apartment/,2025-11-27
LebanonRental,chbaniyeh-villa,5 Bedrooms Villa In Chbaniyeh,Baabda,5,5,5,Starting 750$ /Night,750.0,,0,2,1,https://lebanon-rental.com/property/chbaniyeh-villa/,2025-11-27
LebanonRental,4-bedrooms-guesthouse-in-kour-batroun,"4 Bedrooms Guesthouse In Kour, Batroun",El Batroun,4,3,4,Starting 300$ /Night,300.0,,0,2,1,https://lebanon-rental.com/property/4-bedrooms-guesthouse-in-kour-batroun/,2025-11-27
LebanonRental,kour-1-bedroom-chalet,Kour 1 Bedroom Chalet,El Batroun,1,1,1,Starting 150$ /Night,150.0,,0,2,1,https://lebanon-rental.com/property/kour-1-bedroom-chalet/,2025-11-27
LebanonRental,chabtine-villa-batroun,Chabtine Villa Batroun,El Batroun,3,1,3,Starting 200$ /Night,200.0,,0,2,1,https://lebanon-rental.com/property/chabtine-villa-batroun/,2025-11-27
LebanonRental,chabtine-two-units,Chabtine Two Units,El Batroun,2,2,2,Starting 150$ /Night,150.0,,0,2,1,https://lebanon-rental.com/property/chabtine-two-units/,2025-11-27
LebanonRental,batroun-apartment-2,Batroun Apartment,El Batroun,2,2,2,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/batroun-apartment-2/,2025-11-27
LebanonRental,abdelle-apartment-batroun,Abdelle Studio In Batroun,El Batroun,1,1,1,Starting 220$ /Night,220.0,,0,2,1,https://lebanon-rental.com/property/abdelle-apartment-batroun/,2025-11-27
LebanonRental,zen-batroun-guesthouse,Zen Batroun Guesthouse,El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/zen-batroun-guesthouse/,2025-11-27
LebanonRental,chabtine-chalet-with-jaccuzi-2,Chabtine Chalet With Jaccuzi,El Batroun,1,1,1,Starting 120$ /Night,120.0,,0,2,1,https://lebanon-rental.com/property/chabtine-chalet-with-jaccuzi-2/,2025-11-27
LebanonRental,batroun-s2,Batroun S2,El Batroun,1,1,1,Starting 110$ /Night,110.0,,0,2,1,https://lebanon-rental.com/property/batroun-s2/,2025-11-27
LebanonRental,bungalow-for-rent-in-batroun,Batroun S3,El Batroun,1,1,1,Starting 110$ /Night,110.0,,0,2,1,https://lebanon-rental.com/property/bungalow-for-rent-in-batroun/,2025-11-27
LebanonRental,bungalow-in-batroun,Batroun S1,El Batroun,1,1,1,Starting 110$ /Night,110.0,,0,2,1,https://lebanon-rental.com/property/bungalow-in-batroun/,2025-11-27
LebanonRental,kfaraabida-grand-floor-ah,Kfaraabida Ground Floor (AH),El Batroun,1,1,1,Starting 80$ /Night,80.0,,0,2,1,https://lebanon-rental.com/property/kfaraabida-grand-floor-ah/,2025-11-27
LebanonRental,kfaraabida-1st-floor-sv,Kfaraabida 1ST Floor (SV),El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/kfaraabida-1st-floor-sv/,2025-11-27
LebanonRental,chabtine-guesthouse-3-bdrs,Chabtine Villa 3 Bdrs,El Batroun,9,3,9,Starting 170$ /Night,170.0,,0,2,1,https://lebanon-rental.com/property/chabtine-guesthouse-3-bdrs/,2025-11-27
LebanonRental,marmema-guesthouse,Marmema Guesthouse,El Batroun,4,3,4,Starting 300$ /Night,300.0,,0,2,1,https://lebanon-rental.com/property/marmema-guesthouse/,2025-11-27
LebanonRental,lodges-chekka,Lodges Chekka,El Batroun,,,,Starting 200$ /Night,200.0,,0,0,1,https://lebanon-rental.com/property/lodges-chekka/,2025-11-27
LebanonRental,mavi-appartment,Mavi Appartment,El Batroun,1,1,1,,,,0,2,1,https://lebanon-rental.com/property/mavi-appartment/,2025-11-27
LebanonRental,ijdabra-1-bdr-apartment,Ijdabra 1 BDR Apartment,El Batroun,1,,1,Starting 70$ /Night,70.0,,0,1,1,https://lebanon-rental.com/property/ijdabra-1-bdr-apartment/,2025-11-27
LebanonRental,batroun-1-bedroom-apartment,Batroun 1 Bedroom Apartment,El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/batroun-1-bedroom-apartment/,2025-11-27
LebanonRental,jrane-guesthouse,Jrane Guesthouse,El Batroun,2,1,2,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/jrane-guesthouse/,2025-11-27
LebanonRental,4-bdr-villa-in-chabtine-batroun-2,4 Bedrooms Guesthouse in Chabtine – Batroun,El Batroun,4,3,4,Starting 250$ /Night,250.0,,0,2,1,https://lebanon-rental.com/property/4-bdr-villa-in-chabtine-batroun-2/,2025-11-27
LebanonRental,4-bedrooms-villa-in-kfarhatna-batroun,4 Bedrooms Villa in Kfarhatna Batroun,El Batroun,4,3,4,Starting 250$ /Night,250.0,,0,2,1,https://lebanon-rental.com/property/4-bedrooms-villa-in-kfarhatna-batroun/,2025-11-27
LebanonRental,luxurious-villa-near-batrouns-old-souks,Luxurious Villa Near Batroun’s Old Souks,El Batroun,5,4,5,Starting 500$ /Night,500.0,,0,2,1,https://lebanon-rental.com/property/luxurious-villa-near-batrouns-old-souks/,2025-11-27
LebanonRental,kfaraabida-apartment,Kfaraabida Apartment,El Batroun,2,2,2,Starting 134$ /Night,134.0,,0,2,1,https://lebanon-rental.com/property/kfaraabida-apartment/,2025-11-27
LebanonRental,guesthouse-in-batroun,Guesthouse In Batroun,El Batroun,3,,3,Starting 100$ /Night,100.0,,0,1,1,https://lebanon-rental.com/property/guesthouse-in-batroun/,2025-11-27
LebanonRental,1-bdr-chalet-in-batroun-2,Batroun 1 Bedroom Cozy Chalet,El Batroun,1,1,1,Starting 175$ /Night,175.0,,0,2,1,https://lebanon-rental.com/property/1-bdr-chalet-in-batroun-2/,2025-11-27
LebanonRental,batroun-guesthouse,Batroun Guesthouse,El Batroun,1,1,1,Starting 80$ /Night,80.0,,0,2,1,https://lebanon-rental.com/property/batroun-guesthouse/,2025-11-27
LebanonRental,chabtine-chalet-c,Chabtine Chalet C,El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/chabtine-chalet-c/,2025-11-27
LebanonRental,chabtine-chalet-b,Chabtine Chalet B,El Batroun,2,,2,Starting 100$ /Night,100.0,,0,1,1,https://lebanon-rental.com/property/chabtine-chalet-b/,2025-11-27
LebanonRental,chabtine-chalet-a,Chabtine Chalet A,El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/chabtine-chalet-a/,2025-11-27
LebanonRental,exclusive-villa-with-pool-in-batroun,Exclusive Villa With Pool In Batroun,El Batroun,2,2,2,Starting 270$ /Night,270.0,,0,3,1,https://lebanon-rental.com/property/exclusive-villa-with-pool-in-batroun/,2025-11-27
LebanonRental,chalet-1-bedroom-in-chabtine,Chalet 1 Bedroom In Chabtine,El Batroun,1,,1,Starting 80$ /Night,80.0,,0,1,1,https://lebanon-rental.com/property/chalet-1-bedroom-in-chabtine/,2025-11-27
LebanonRental,chabtine-chalet-with-jaccuzi,Chabtine Chalet with jaccuzi,El Batroun,1,1,1,Starting 90$ /Night,90.0,,0,2,1,https://lebanon-rental.com/property/chabtine-chalet-with-jaccuzi/,2025-11-27
LebanonRental,apartment-for-rent-in-btroun,2 Apartments Rose & Jasmine,El Batroun,2,,2,Starting 60$ /Night,60.0,,0,1,1,https://lebanon-rental.com/property/apartment-for-rent-in-btroun/,2025-11-27
LebanonRental,sapphire-1-bdr-with-balcony,Sapphire 1 bdr with balcony,El Batroun,1,1,1,Starting 70$ /Night,70.0,,0,2,1,https://lebanon-rental.com/property/sapphire-1-bdr-with-balcony/,2025-11-27
LebanonRental,emerald-1-bdr-with-balcony-1st-floor,Emerald 1 bdr with balcony 1st floor,El Batroun,1,2,1,Starting 70$ /Night,70.0,,0,2,1,https://lebanon-rental.com/property/emerald-1-bdr-with-balcony-1st-floor/,2025-11-27
LebanonRental,chalet-with-intex-pool-batroun,"Chalet with Intex pool, Batroun",El Batroun,1,2,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/chalet-with-intex-pool-batroun/,2025-11-27
LebanonRental,mrah-l-ziyat-2-cabins,Mrah l Ziyat 2 Cabins,El Batroun,,1,,Starting 80$ /Night,80.0,,0,2,1,https://lebanon-rental.com/property/mrah-l-ziyat-2-cabins/,2025-11-27
LebanonRental,1-bdr-chalet-in-batroun,1 Bedroom Chalet – Batroun,El Batroun,1,1,1,Starting 50$ /Night,50.0,,0,2,1,https://lebanon-rental.com/property/1-bdr-chalet-in-batroun/,2025-11-27
LebanonRental,3-bdr-villa-in-batroun,Batroun 3 Bedrooms with Intex pool,El Batroun,3,2,3,Starting 80$ /Night,80.0,,0,2,1,https://lebanon-rental.com/property/3-bdr-villa-in-batroun/,2025-11-27
LebanonRental,private-chalet-with-pool-in-chabtine,Chalet 1 Bedroom with Private Pool in Chabtine,El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/private-chalet-with-pool-in-chabtine/,2025-11-27
LebanonRental,koubba-batroun-2-bedroom-with-a-garden,Koubba – Batroun 2 Bedroom with a garden (unit 2),El Batroun,2,1,2,Starting 160$ /Night,160.0,,0,2,1,https://lebanon-rental.com/property/koubba-batroun-2-bedroom-with-a-garden/,2025-11-27
LebanonRental,koubba-batroun-unit-2,Koubba-Batroun Unit 1,El Batroun,1,1,1,Starting 100$ /Night,100.0,,0,2,1,https://lebanon-rental.com/property/koubba-batroun-unit-2/,2025-11-27
